,var_assetsavg,var_assetturnover,var_bvps,var_cor,var_de,var_debtc,var_debtusd,var_divyield,var_ebit,var_ebitda,var_ebitdamargin,var_ev,var_grossmargin,var_invcapavg,var_investments,var_liabilities,var_liabilitiesnc,var_netmargin,var_opex,var_payoutratio,var_rnd,var_roe,var_roic,var_ros,var_shareswa,var_taxexp,var_tbvps,var_workingcapital
2641,4.9681965e-18,2.3472607,1.3300618e-07,5.5531095e-18,5.6983326e-06,0.0,0.0,0.0,2.2418882e-16,1.0235714e-16,1.0535512e-05,6.2277135e-14,2.6639996,4.3003218e-18,0.0,2.0066167e-18,2.8662067e-19,6.5577497e-06,4.7768476e-16,0.0,4.5311494e-15,0.009958129,0.0006055495,9.9622175e-06,2.9792755e-11,1.727585e-15,5.0203845e-08,2.495385e-16
2642,7.156856e-17,0.13126129,1.2778681e-06,0.0,8.849684e-06,0.0,0.0,0.0,-4.7234534e-15,-1.986261e-15,-0.0002549234,3.3646614e-12,4.4326115,6.664189e-18,1.0140679e-17,3.9908665e-17,1.2422673e-16,-0.00025080048,6.7882245e-15,0.0,2.9042105e-12,-0.02238952,-0.008236903,-0.00026164405,3.9842466e-11,-2.9714142e-15,5.134467e-07,5.6254944e-15
2643,6.8231308e-15,0.8416165,2.830411e-06,1.1095055e-15,7.710017e-05,1.0991801e-14,2.9294336e-10,1.4941627,1.813988e-13,9.1597506e-14,1.9180035e-05,1.5620998e-10,3.7145283,6.6792055e-15,4.8880774e-14,1.5516302e-14,6.472087e-14,1.1911014e-05,3.1038185e-13,0.121440835,6.7880146e-11,0.015164995,0.000314695,1.6392374e-05,8.0221824e-10,4.4640317e-13,1.8580907e-06,3.1723785e-13
2644,1.8476845e-14,1.4207104,2.847297e-06,2.3138204e-14,0.000106843734,1.3804594e-14,5.359786e-10,62.474674,2.5322604e-13,1.574915e-13,7.2037687e-06,2.2631642e-10,1.1613442,1.0297027e-14,0.0,4.2578378e-14,1.5725988e-13,2.3643586e-06,4.3116755e-13,4.020704,6.097464e-11,0.0065736673,0.00028608635,5.0263916e-06,1.5791656e-09,1.9618244e-12,1.6019159e-06,9.650114e-14
2646,2.1400948e-17,3.461695,1.0189831e-06,7.129979e-17,6.820732e-05,5.7762856e-17,4.8268496e-13,0.0,2.2965078e-16,1.7485288e-16,2.836484e-06,1.7158355e-13,0.85992664,2.1515894e-17,2.718432e-17,4.4442727e-17,9.5920426e-17,-1.1152636e-06,1.6486554e-15,0.0,0.0,-0.005402122,0.00012397076,1.6301809e-06,7.2126805e-12,7.689744e-15,8.74929e-07,5.2546197e-16
2647,6.405179e-17,3.8812163,8.5779664e-07,2.4963792e-16,0.00027986584,9.0487835e-17,3.0328346e-12,0.0,3.031152e-16,5.282762e-16,2.5663428e-06,6.0765135e-13,0.70478517,8.15575e-17,0.0,1.8102424e-16,6.3081836e-16,-1.0260425e-06,3.9996396e-15,0.0,0.0,-0.01757317,4.291295e-05,6.339593e-07,8.5078255e-12,9.805666e-16,1.9997437e-06,7.807391e-16
2648,1.2404435e-16,2.697291,1.4214007e-06,2.8849834e-16,6.009151e-05,9.654719e-18,2.6320536e-12,0.28015548,-9.036602e-16,-2.1192624e-16,-7.654005e-07,9.999875e-13,1.232266,5.403513e-17,0.0,2.586826e-16,9.168651e-16,-2.8550749e-06,1.14090315e-14,-0.013156091,0.0,-0.009502528,-0.00019549235,-1.403767e-06,3.4162426e-11,9.880988e-15,6.770023e-07,3.4479427e-15
2649,6.2937123e-15,7.4535823,4.284707e-06,5.2726375e-14,5.7544526e-05,2.6831086e-15,7.061929e-11,1.8677032,1.7767795e-13,9.799784e-14,2.5213192e-06,5.0584974e-11,0.26152408,5.365453e-15,0.0,1.1957408e-14,3.3178406e-14,1.2044846e-06,8.788761e-14,0.0718525,0.0,0.012236132,0.00038383252,1.9471606e-06,5.4729804e-10,1.249376e-12,3.3683746e-06,8.122692e-14
2650,9.4984865e-17,1.7192655,1.1801694e-06,3.4703228e-17,3.7557194e-05,0.0,2.5446398e-12,0.0,1.0221319e-15,9.079906e-16,6.70851e-06,2.2177102e-12,3.6436067,8.631091e-17,3.4275543e-16,1.6049459e-16,6.1603293e-16,7.316129e-06,1.32698155e-14,0.0,8.9625296e-13,0.014839565,0.00013827506,3.2603618e-06,4.0840296e-11,-3.4979073e-14,5.513281e-07,3.4395793e-15
2651,2.8093548e-18,2.7307496,5.786262e-07,6.7650487e-18,2.7930466e-05,1.703774e-18,6.338366e-14,0.0,3.8577755e-17,2.4975332e-17,3.917049e-06,2.6617782e-14,1.1569116,3.2450974e-18,0.0,3.7182203e-18,1.4492484e-17,1.4275374e-06,1.6820314e-16,0.0,0.0,0.0035797197,0.00013827506,2.6264026e-06,2.59384e-12,2.8539396e-16,3.1789673e-07,1.5922099e-16
2652,7.200753e-19,3.6830373,3.9583867e-08,1.8402527e-18,0.00014012719,8.104826e-18,3.3101614e-14,0.0,-1.4812638e-16,-6.186179e-17,-2.8049677e-05,6.927858e-14,1.8572642,1.5128195e-19,0.0,2.2022123e-18,2.8087557e-18,-2.9219904e-05,3.0507586e-16,0.0,5.3839925e-14,-0.23300721,-0.0113767,-2.8980994e-05,4.480193e-12,0.0,5.5103563e-08,2.99842e-18
2653,2.6604445e-16,1.652348,2.8276697e-06,5.1310758e-17,2.1498256e-05,5.6560376e-16,1.3993417e-12,0.0,1.6156577e-14,7.345903e-15,2.0080506e-05,1.2422666e-11,3.9982157,1.7667857e-16,1.0516429e-15,2.7013014e-16,2.7271872e-16,1.1777182e-05,2.2930764e-14,0.0,4.9997758e-12,0.018028772,0.0010632876,1.906406e-05,5.0126674e-11,1.2791316e-13,1.4079016e-06,6.1500924e-15
2654,1.6565598e-16,2.666406,1.5095599e-06,2.4467915e-16,1.3123433e-05,9.90246e-17,6.054251e-13,0.0,5.137582e-15,3.0798717e-15,8.374382e-06,9.095563e-12,2.3758798,8.300525e-17,7.7002654e-17,1.3520869e-16,1.5598113e-16,4.4610542e-06,1.9678103e-14,0.0,1.4804332e-12,0.008786585,0.00071998395,6.022613e-06,7.703376e-11,3.0167834e-14,5.3275306e-07,7.38576e-15
2657,2.798513e-16,3.0215836,8.787399e-07,8.192488e-16,0.00017125218,1.1076766e-15,2.051754e-11,1.1206219,5.411602e-15,3.7226658e-15,5.3127796e-06,5.387472e-12,0.83776355,3.015354e-16,7.625511e-17,1.0602908e-15,4.3665573e-15,1.4275374e-06,1.0350962e-14,0.09715267,0.0,0.008591328,0.00020741261,3.3056447e-06,7.949348e-11,3.068158e-14,9.861966e-07,1.0248256e-15
2658,5.0145098e-17,1.2534167,-1.4188788e-07,2.2408994e-17,-0.00031340832,0.0,4.223228e-12,0.0,1.10077576e-16,2.3626282e-16,4.5023558e-06,1.1920279e-12,3.1072605,9.2639696e-17,4.0716974e-16,1.7993341e-16,9.160102e-16,-3.9257275e-06,5.18989e-15,0.0,1.1962201e-12,0.019916259,1.4304318e-05,9.0565607e-07,4.5660888e-11,2.777927e-16,2.3507684e-07,2.169659e-15
2659,1.8477363e-16,1.6446267,8.4474823e-07,8.015953e-17,1.8346906e-05,0.0,0.0,0.0,9.037732e-15,4.095967e-15,1.6208482e-05,5.496395e-12,3.4530044,1.0965619e-17,1.2969369e-16,1.9047607e-16,4.9875957e-17,9.814319e-06,1.4744057e-14,0.0,1.5989661e-12,0.013602936,0.009576742,1.5441436e-05,1.3866618e-10,8.2002046e-14,3.2111444e-07,8.607593e-15
2661,1.7807776e-17,2.3601296,3.3300887e-07,3.063246e-17,2.7887298e-05,0.0,0.0,0.0,-1.2335357e-15,-4.9011693e-16,-1.4002326e-05,4.135306e-15,1.7287184,8.357811e-18,6.6529454e-18,1.9468493e-17,1.1230127e-17,-1.15987405e-05,2.6347536e-15,0.0,2.4591866e-13,-0.024992952,-0.001714134,-1.5215022e-05,2.3645148e-11,-6.4742277e-15,1.8253284e-07,8.117064e-16
2662,2.1749672e-17,7.1807647,7.8224735e-07,1.0709663e-16,3.034794e-05,0.0,8.850921e-14,0.6536961,1.6346431e-15,8.0639024e-16,6.213251e-06,7.855335e-13,1.8882924,1.5548661e-17,0.0,2.764526e-17,5.1140418e-17,3.2119588e-06,5.165078e-15,0.04503431,0.0,0.027466213,0.0012206351,5.4339366e-06,1.3144518e-11,1.4094869e-14,4.4419247e-07,1.0115408e-15
2663,7.547335e-18,11.005359,2.3794179e-08,8.8337344e-17,0.00020017553,1.0294193e-17,2.550393e-13,0.0,2.4319465e-16,1.210569e-16,1.7559187e-06,9.444473e-14,0.48315462,7.263973e-18,5.2346004e-17,1.9226665e-17,4.9647354e-17,1.159874e-06,6.550586e-16,0.0,0.0,0.035927366,0.00038860063,1.5396155e-06,4.5628633e-11,-2.1283618e-16,4.464595e-08,8.269282e-17
2664,2.3448532e-16,2.993272,2.914513e-07,7.624691e-16,0.00067400053,1.5472593e-16,7.678174e-12,0.0,-1.5329896e-15,9.05755e-16,1.530801e-06,1.5365139e-12,0.39893505,2.3236938e-16,0.0,6.9379426e-16,2.7396652e-15,-3.6134538e-06,7.0648257e-15,0.0,0.0,-0.076801255,-7.6289696e-05,-1.1320701e-06,3.985079e-11,2.708824e-14,1.2481853e-06,1.8546333e-15
2665,4.268509e-17,4.107706,8.55165e-07,1.8237752e-16,2.6764897e-05,5.612169e-17,5.2248093e-13,0.0,8.1787225e-16,4.3621876e-16,2.9715547e-06,7.1772764e-13,0.57180685,2.7837354e-17,1.4949251e-16,5.67428e-17,1.614557e-16,1.4275374e-06,1.6058694e-15,0.0,1.4386139e-13,0.0052719507,0.0003409196,2.3999887e-06,2.7951738e-11,6.4403676e-15,3.1954218e-07,4.2871217e-16
2666,2.0957598e-15,1.5725617,2.9235043e-06,2.8809645e-15,0.00012696059,1.9273663e-15,7.787704e-11,2.4280143,4.1256766e-14,2.5000882e-14,9.1397815e-06,2.9028805e-11,1.1835072,1.999681e-15,0.0,5.059189e-15,2.2703144e-14,3.9257275e-06,4.3962182e-14,0.14724702,5.17398e-12,0.0147093935,0.00024078936,6.5207237e-06,1.5379781e-10,1.900323e-13,2.0885968e-06,1.0758706e-14
2667,5.947474e-16,4.676505,1.8673497e-07,1.2773172e-15,0.0002157596,3.9464053e-15,1.824396e-11,2.1478586,3.4868813e-14,1.6748166e-14,7.2487924e-06,2.4419605e-11,2.726056,4.250179e-16,0.0,1.7325649e-15,3.4945318e-15,4.639496e-06,1.4243233e-13,0.18620929,0.0,0.057275515,0.00095362123,6.5207237e-06,4.8515997e-10,1.8636987e-13,3.7354874e-07,5.487987e-15
2668,1.4365459e-15,1.9303131,6.113021e-07,1.910213e-15,1.9771489e-05,4.7759332e-18,2.2419824e-12,2.1478586,4.2543405e-14,2.2347174e-14,9.680065e-06,2.2597499e-11,1.8794272,8.0507835e-16,5.33944e-15,1.5091836e-15,1.2187593e-15,5.264044e-06,7.672787e-14,0.17102918,2.2759782e-11,0.008265899,0.00061508565,7.969774e-06,1.4090074e-09,3.0956054e-13,2.5496826e-07,4.8670774e-14
2669,1.04465606e-16,2.1619506,1.3023201e-06,1.04739654e-16,1.4979709e-05,5.571543e-16,1.4827472e-12,0.0,6.2862326e-15,2.9251317e-15,1.5578149e-05,5.368483e-13,2.712758,7.929056e-17,0.0,9.1195756e-17,6.008899e-17,1.1509519e-05,6.9895096e-15,0.0,4.55959e-13,0.021087803,0.0009202445,1.4445215e-05,5.273749e-11,2.3046416e-14,6.3133257e-07,7.782584e-15
2672,3.48628e-17,3.222336,4.011019e-07,9.379439e-17,5.2277886e-05,1.2686632e-17,7.587563e-13,0.0,9.157752e-16,5.333479e-16,5.717992e-06,1.1531943e-12,1.334216,1.7880771e-17,0.0,7.137778e-17,1.9031684e-16,2.8104641e-06,2.5600988e-15,0.0,2.976997e-13,0.01041373,0.00059601327,4.211301e-06,3.841595e-11,6.0506287e-15,1.7628021e-07,9.256675e-16
2673,5.782036e-16,1.9431819,6.218286e-07,6.2344627e-16,0.00015985551,2.9107167e-15,1.5997242e-11,2.7081695,-1.4174468e-14,-3.9134112e-15,-4.187191e-06,8.854142e-12,2.3714473,4.412982e-16,3.6283678e-16,1.3252919e-15,4.1388876e-15,-7.36074e-06,8.384371e-14,-0.09664667,0.0,-0.02609941,-0.00037429633,-6.5660065e-06,1.504331e-10,1.1476569e-14,7.7682495e-07,-1.4783535e-15
2675,1.7637984e-17,1.8608218,1.9835794e-07,1.5396108e-17,9.669899e-06,0.0,0.0,0.0,-1.08339195e-17,3.4959793e-17,1.2606596e-06,4.0618035e-13,2.6905951,9.63134e-18,0.0,1.09435615e-17,1.656639e-17,-2.6766324e-07,2.1733495e-15,0.0,4.0612023e-13,-0.00032542905,-1.1920265e-05,-1.8113123e-07,6.4445664e-11,1.5023332e-16,7.938277e-08,8.906517e-16
2677,7.248476e-18,10.817474,2.2006876e-07,1.5580767e-17,3.5830424e-05,8.241615e-18,2.0644773e-14,0.0,4.2361116e-16,2.3575182e-16,3.6018844e-06,4.0130591e-13,3.6967978,2.3791528e-18,5.5128693e-18,1.0360643e-17,9.78707e-19,2.2751376e-06,6.490193e-15,0.0,0.0,0.02642484,0.002069358,2.807534e-06,1.4829072e-11,1.6854138e-15,1.319999e-07,1.8992649e-16
2678,4.0683158e-18,3.2583685,2.5811752e-07,7.330807e-18,5.737185e-05,8.259503e-18,1.4347342e-13,0.0,8.9717094e-17,1.0223917e-16,9.274852e-06,5.575169e-14,2.3803124,4.3036793e-18,0.0,7.5307276e-18,2.6625116e-17,2.141306e-06,6.4619995e-16,0.0,0.0,0.0096977865,0.0002431734,3.5320588e-06,5.7372653e-12,-2.5498879e-16,1.4966083e-07,1.2862019e-16
2680,8.7850775e-18,1.2971704,2.6425795e-07,4.2146536e-18,3.1211322e-05,2.0212752e-18,6.02969e-15,0.0,-1.0222213e-15,-4.2569208e-16,-4.4888486e-05,2.461145e-13,3.058502,1.1335915e-18,2.4626649e-17,1.5790431e-17,4.202249e-17,-4.617191e-05,2.1358785e-15,0.0,4.562997e-13,-0.058512148,-0.010477913,-4.6550722e-05,2.1591728e-11,0.0,1.5185474e-07,8.3105113e-16
2681,1.0379898e-17,2.2751958,3.9254918e-08,1.7983201e-17,0.00080311956,0.0,1.9931168e-13,0.0,-2.2203047e-16,-3.0085376e-17,-1.530801e-06,1.110136e-13,1.6046053,7.4259254e-18,4.8328234e-18,3.0559423e-17,9.0133914e-17,-5.7101497e-06,1.1987046e-15,0.0,3.4261645e-13,-0.07185473,-0.00034807174,-4.890543e-06,1.092307e-11,7.7394975e-17,2.5694274e-07,2.3008186e-16
2683,1.9155195e-17,1.580283,3.327896e-07,1.624965e-17,5.4393176e-06,1.1380852e-17,4.4829913e-14,0.0,-1.744929e-16,9.757626e-17,3.872026e-06,9.139385e-13,2.4379363,4.6293606e-18,0.0,6.8654812e-18,7.439126e-18,-3.5242329e-06,2.071773e-15,0.0,6.462528e-13,-0.0035797197,-0.00043866574,-2.988665e-06,4.2746473e-11,4.9131987e-16,9.938386e-08,1.1558672e-15
2684,6.7241466e-17,1.0423691,1.1708491e-06,5.3431943e-17,1.1051313e-05,0.0,0.0,2.1478586,2.3803904e-15,1.1760124e-15,2.0215577e-05,3.654701e-13,1.6001728,3.3188336e-17,1.8406232e-16,5.212274e-17,8.7259706e-17,1.9182533e-05,3.2493788e-16,0.06021442,6.577758e-14,0.013798192,0.0008344185,1.7660293e-05,4.5514433e-11,-5.794949e-15,4.890944e-07,5.2108522e-15
2685,4.02391e-17,5.8089557,2.7640724e-06,2.3759793e-16,3.4967044e-05,0.0,3.3190952e-13,0.0,1.3437882e-15,6.87899e-16,3.5568612e-06,4.1982598e-13,0.6604591,2.8773984e-17,0.0,6.508719e-17,9.339865e-17,1.7398112e-06,2.0965001e-15,0.0,0.0,0.009893043,0.0005435641,2.988665e-06,7.595581e-12,1.1578306e-14,1.6332154e-06,1.8225665e-15
2686,1.1755797e-17,3.6701686,7.5878216e-07,3.5892217e-17,1.4461679e-05,6.0280506e-18,1.5942722e-14,0.0,5.358915e-16,2.8086072e-16,7.834098e-06,2.5295835e-13,1.3430812,9.186505e-18,6.2179163e-18,9.567935e-18,1.0930086e-17,4.1487806e-06,1.0402423e-15,0.0,0.0,0.0125615625,0.00067707105,6.4301585e-06,9.846454e-12,4.059781e-15,3.1723854e-07,4.3507315e-16
2689,1.535444e-17,0.34745637,4.0522477e-06,1.547805e-17,2.8491663e-06,6.7077714e-18,1.6595476e-14,0.0,-2.284571e-15,-8.770877e-16,-0.0001978335,4.4473766e-15,-6.338634,1.31502485e-17,2.5176685e-18,2.7923756e-18,5.1911953e-19,-0.00021827938,1.9715348e-15,0.0,4.9575388e-14,-0.045364812,-0.002019293,-0.00022242915,2.7361156e-12,-3.0266962e-16,1.4402616e-06,5.69413e-16
2690,6.145635e-17,3.2712374,6.7413185e-07,1.6152313e-16,4.4118908e-05,1.1483257e-16,1.1288465e-12,0.0,9.638188e-16,4.84662e-16,2.8815077e-06,7.094317e-13,1.449464,6.32677e-17,0.0,9.898158e-17,3.0521133e-16,1.2044846e-06,5.8888377e-15,0.0,0.0,0.0050116074,0.00017641993,2.4905544e-06,3.7534625e-11,6.9379067e-15,3.541693e-07,2.3764697e-15
2695,2.8910653e-16,2.3215232,2.3223997e-06,3.0248087e-16,5.0766965e-05,1.9694018e-16,7.8474475e-12,1.4941627,9.947643e-15,5.836154e-15,1.0445465e-05,7.46368e-12,2.7570841,1.3405404e-16,1.0652463e-16,5.211157e-16,1.8289296e-15,5.219433e-06,3.279792e-14,0.12801889,0.0,0.015685681,0.0008630272,7.698077e-06,4.9864023e-11,5.712855e-14,5.2924287e-07,-4.293535e-16
2697,7.3530246e-19,0.826174,9.298371e-08,0.0,1.0015251e-05,1.4906144e-18,3.6878802e-15,0.0,-8.236928e-17,-2.9495447e-17,-5.8440575e-05,4.7198448e-14,4.4326115,1.8955225e-19,0.0,6.050908e-19,0.0,-7.142148e-05,2.6696094e-16,0.0,8.220727e-14,-0.046276014,-0.0050494242,-7.0460046e-05,7.340261e-12,0.0,1.0091959e-08,-4.6722495e-18
2698,2.4458804e-18,5.865578,1.438616e-07,1.0679952e-17,8.677007e-06,3.0412948e-18,8.136209e-15,0.0,1.4244312e-16,7.727899e-17,6.4833916e-06,1.02414666e-13,1.6710945,2.0220136e-18,0.0,1.5271221e-18,1.3168967e-19,8.2529505e-06,4.0607683e-16,0.0,0.0,0.03482091,0.00081773015,5.1622396e-06,1.3792384e-11,-2.156224e-15,5.4335693e-08,6.58014e-17
2699,8.365998e-19,1.817068,4.386024e-09,1.5423838e-18,0.0008929979,7.244393e-19,3.8955116e-14,0.0,-1.0117731e-16,-4.171072e-17,-3.3002267e-05,5.8362894e-14,0.6693243,9.20134e-19,0.0,2.5915794e-18,1.0115687e-17,-3.604532e-05,1.4960375e-16,0.0,2.3746714e-14,-0.24856272,-0.0012778525,-3.455078e-05,7.5468035e-12,0.0,3.137283e-08,4.222334e-17
2700,2.1182058e-14,0.86478025,1.174358e-06,4.3931855e-15,6.976141e-05,4.6985704e-14,5.163959e-10,3.6420214,3.4740816e-13,2.2993914e-13,1.5082892e-05,4.4351234e-10,3.5416567,1.1581037e-14,3.508485e-14,4.202488e-14,1.529831e-13,1.0528088e-05,1.1462883e-12,0.32080624,1.6511387e-10,0.013017163,0.00034807174,9.871651e-06,5.7872085e-09,-6.77206e-13,4.590379e-07,1.9688956e-13
2701,9.389484e-18,3.8632002,5.790648e-07,2.626816e-17,1.01447595e-05,2.437157e-20,1.8315321e-15,0.0,1.9455913e-15,8.6267346e-16,2.8589957e-05,1.01890135e-13,1.7464489,1.4283696e-18,0.0,8.58144e-18,3.812314e-19,2.0163965e-05,2.6373213e-16,0.0,0.0,0.06690822,0.015827728,2.7848926e-05,1.6497687e-11,4.7619837e-15,2.3244415e-07,7.632803e-16
2703,4.7524094e-17,2.5016859,2.1578144e-06,8.1657483e-17,2.3138686e-05,2.4595162e-17,1.3276381e-13,0.0,1.1882604e-15,6.1678213e-16,6.2582744e-06,3.9012692e-13,1.8838599,1.7271372e-17,0.0,5.3336685e-17,8.0551636e-17,4.371833e-06,3.983025e-15,0.0,1.2217602e-13,0.0098279575,0.00079865777,5.207523e-06,1.20436786e-11,3.4053789e-15,7.778488e-07,1.0927415e-15
2704,3.3783197e-16,1.0629591,5.906878e-07,1.677159e-16,6.66964e-05,0.0,1.2717711e-11,4.2023325,1.150915e-14,6.1590065e-15,2.0665811e-05,8.6745906e-12,2.6950276,4.177035e-16,3.0200972e-15,6.6691197e-16,3.110757e-15,1.3160109e-05,1.11980805e-14,0.3046141,2.5706436e-12,0.019005056,0.0003194631,1.6664073e-05,1.9104969e-10,3.9455543e-14,4.9264116e-07,1.6557949e-14
2705,5.1511875e-17,4.990503,4.4518143e-07,3.071504e-16,4.994675e-05,2.38345e-16,6.419241e-13,6.1634207,-3.64533e-15,-1.2952296e-15,-6.0781804e-06,1.7904973e-13,-0.0044326116,3.581718e-17,0.0,6.375146e-17,1.8916906e-17,-8.743666e-06,4.4698073e-15,-0.01012007,0.0,-0.047187217,-0.0011824903,-7.3810975e-06,3.2349724e-11,1.4354003e-14,2.869261e-07,-3.5591422e-16
2706,5.708422e-16,1.5828568,1.2516616e-06,8.637883e-16,7.615045e-05,5.437767e-17,1.0305083e-11,0.0,6.746047e-15,4.420608e-15,5.898086e-06,7.369448e-12,0.8865223,4.9412186e-16,1.3086126e-16,1.181298e-15,3.791604e-15,2.7658534e-06,1.4780373e-14,0.0,1.6850272e-12,0.0071594394,0.00015973156,3.8943213e-06,1.3981696e-10,3.4551327e-15,1.1731172e-06,1.38495825e-14
2709,1.2653527e-16,2.1516557,8.870734e-07,1.9915665e-16,2.6894406e-05,0.0,1.9532433e-12,1.2140071,3.296999e-15,1.7617766e-15,7.7890745e-06,2.8400182e-12,1.7198533,6.8901055e-17,0.0,1.6091495e-16,6.0235965e-16,3.4796224e-06,7.331613e-15,0.14775302,0.0,0.0072896113,0.0005554843,6.29431e-06,7.61561e-11,2.3714649e-14,1.9101593e-07,1.4242196e-15
2710,1.5420152e-17,3.788561,6.4288145e-07,2.6806257e-17,1.7483522e-05,0.0,3.3190952e-14,0.37354067,1.1449794e-15,5.2869774e-16,1.08957e-05,7.536748e-13,2.7304885,9.488864e-18,0.0,1.6360082e-17,1.9452694e-17,6.4239175e-06,2.4788644e-15,0.037950262,3.0097723e-13,0.020176603,0.0014018231,1.0188631e-05,1.6425871e-11,9.4967776e-15,3.011865e-07,9.633884e-16
2711,4.0106857e-16,0.815879,1.0697512e-06,2.4008036e-18,4.8263155e-05,1.8558168e-17,8.8374785e-12,0.0,6.5141636e-15,2.982668e-15,1.0985747e-05,1.4590521e-11,4.406016,4.4378788e-16,4.7450477e-15,6.6371935e-16,3.0063141e-15,7.494571e-06,2.8290179e-14,0.0,9.816608e-12,0.007745212,0.0001716518,1.0324479e-05,1.4507455e-10,6.3602086e-15,8.035905e-07,3.0103697e-14
2712,2.9006835e-17,1.0217791,1.4934412e-07,4.965873e-18,5.4911205e-05,5.366217e-17,1.2612562e-12,0.0,-1.5247144e-15,-6.339902e-16,-2.570845e-05,7.177638e-13,3.8120458,1.7987408e-17,0.0,6.1484646e-17,2.428908e-16,-3.448395e-05,4.610001e-15,0.0,1.1734216e-12,-0.055583283,-0.0009846139,-2.6716854e-05,8.45816e-11,1.147104e-16,1.1042651e-07,2.5471822e-15
2714,2.6424824e-17,1.600873,4.75445e-07,2.0731694e-17,9.58356e-06,1.2923639e-18,2.1408165e-14,0.0,1.8348843e-15,8.8603024e-16,2.5168169e-05,3.3256477e-12,2.6152406,1.0687889e-17,0.0,1.788264e-17,6.431367e-17,1.4453815e-05,6.2502757e-16,0.0,1.3784225e-13,0.015880939,0.0019954524,2.2505554e-05,4.4189635e-11,1.4848088e-14,1.9383145e-07,1.973869e-15
2715,1.0916015e-15,3.150271,4.571553e-06,3.2676202e-15,5.059429e-05,9.829121e-16,1.7075638e-11,2.0544734,2.5947707e-14,1.6028926e-14,5.6279446e-06,1.7130315e-11,0.9042527,5.817686e-16,8.8055893e-16,1.8804991e-15,4.0729452e-15,2.4981905e-06,4.445106e-14,0.18266727,1.3419367e-11,0.010023215,0.0005173395,3.939604e-06,9.177127e-11,1.6736664e-13,2.5500844e-06,2.0199403e-14
2716,4.5171384e-17,1.590578,6.968296e-07,5.1634397e-17,4.6968078e-05,4.400298e-18,1.3946064e-12,0.0,-1.809523e-16,1.1882127e-16,1.9810363e-06,4.2423733e-13,1.7686119,4.066954e-17,2.5638716e-16,8.119977e-17,2.978246e-16,-1.159874e-06,3.4951406e-15,0.0,5.4281444e-13,-0.0018224028,-5.2449166e-05,-1.3132013e-06,2.7985034e-11,-1.9307282e-15,4.6441298e-07,3.0449098e-15
2717,1.1479583e-16,3.4333835,1.2010031e-06,2.2870813e-16,5.745819e-05,8.138763e-17,2.945144e-12,0.0,2.3188327e-15,1.2813432e-15,3.917049e-06,1.7211213e-12,2.2783623,1.3230735e-16,0.0,2.0991925e-16,6.4080303e-16,1.4275374e-06,1.8955935e-14,0.0,0.0,0.0071594394,0.0002026445,3.0339481e-06,3.433201e-11,1.5271687e-14,8.546354e-07,2.9108713e-15
2719,8.695572e-17,2.8542895,1.3807204e-06,2.158078e-16,4.9860413e-05,0.0,2.4973537e-12,0.0,-5.227048e-17,4.7661363e-16,2.2962013e-06,6.530574e-13,1.2056704,9.863925e-17,3.5302365e-18,1.4820586e-16,5.375173e-16,-1.7398112e-06,7.396637e-15,0.0,0.0,-0.005922809,-7.152159e-06,-9.0565614e-08,2.4288072e-11,2.8649962e-15,6.7941556e-07,2.9857894e-15
2720,1.6711805e-16,1.6472005,1.7907039e-06,2.0494996e-16,6.0350525e-05,2.3241533e-16,5.315531e-12,1.3073922,2.7582798e-15,2.077194e-15,9.094759e-06,3.3101156e-12,1.6710945,1.7461321e-16,0.0,3.2019648e-16,1.2988775e-15,2.7658534e-06,7.807662e-15,0.22061752,8.334849e-13,0.006313324,0.00018357208,5.207523e-06,3.342888e-11,1.7248715e-14,1.1794795e-06,3.8812883e-15
2721,1.7593078e-16,1.8736906,2.3112152e-06,2.913471e-16,7.912912e-05,1.8647605e-16,5.8825544e-12,0.18677033,2.767716e-15,1.5642478e-15,5.717992e-06,3.9834277e-12,1.1524789,1.1367964e-16,0.0,3.638775e-16,1.5426899e-15,2.319748e-06,5.813852e-15,0.03997428,0.0,0.007549954,0.0002837023,4.3471496e-06,2.2450665e-11,1.3080442e-14,7.2859564e-07,1.1816121e-15
2722,6.8739477e-17,0.63571644,2.674378e-07,0.0,6.121391e-05,9.033132e-18,1.1347987e-12,0.0,-1.4347592e-16,-5.0167842e-17,-1.3957302e-06,2.4076353e-12,4.4326115,5.309055e-17,1.1312382e-15,1.5647256e-16,5.632137e-16,-4.014949e-06,5.1994834e-15,0.0,2.2947735e-12,-0.003059033,-3.099269e-05,-1.7207466e-06,1.0788014e-10,0.0,1.8107023e-07,4.8455405e-15
2723,9.787346e-17,3.7653975,1.0071408e-06,3.4961693e-16,0.00022970326,5.896131e-17,4.886195e-12,0.0,3.1782e-16,7.6723456e-16,2.5213192e-06,2.124903e-12,0.9086853,8.6708625e-17,0.0,3.1827972e-16,1.1310709e-15,5.353265e-07,5.2548776e-15,0.0,0.0,0.005922809,4.291295e-05,4.5282803e-07,1.552412e-11,-1.7698572e-14,1.6046215e-06,1.1646626e-15
