,0
727,-1.4867393e-15
728,-3.6161623e-16
729,4.3832047e-16
730,0.9900514
731,-2.7003669e-15
732,0.33001715
733,0.8800458
734,1.3204971e-16
735,1.6500857
736,5.1473303e-16
737,-1.1162506e-16
738,2.6401372
739,7.407126e-15
740,-5.4105182e-17
741,1.5400801
742,5.587396e-16
743,7.006239e-14
744,1.606327e-15
745,7.611904e-14
746,-2.3395648e-16
747,6.7506243e-15
748,-5.407974e-15
749,3.8264006e-15
750,3.470363e-13
751,5.060263
752,1.0512549e-14
753,2.9048514e-14
754,1.7600915
755,2.5301316
756,1.3200686
757,2.31012
758,0.77004004
759,1.449833e-14
760,9.31431e-14
761,-1.8659337e-15
762,4.7105636e-16
763,2.8601487
764,-2.8156836e-15
765,8.030417
766,3.4384674e-15
767,0.22001144
768,-4.018753e-15
769,0.8800458
770,-8.988504e-16
771,1.8650143e-15
772,-1.5562901e-15
773,8.516723e-15
774,1.4617205e-14
775,2.530156e-14
776,-5.644283e-16
777,0.77004004
778,2.026733e-14
779,2.0732166e-16
780,6.682606e-14
781,-3.3797637e-15
782,1.1405138e-15
783,0.11000572
784,1.5119413e-14
785,-1.5145087e-16
786,-5.6893604e-16
787,2.2417352e-14
788,1.6870152e-14
789,9.871114e-15
790,0.77004004
791,-2.8375818e-16
792,1.3447241e-14
793,1.947943e-14
794,3.520183
795,0.9900514
796,2.750143
797,2.7035957e-14
798,1.8041288e-14
799,3.6301887
800,2.6207259e-15
801,3.0801601
802,0.22001144
803,-6.7509177e-16
804,4.3850753e-16
805,-9.255019e-15
806,-3.5240583e-16
807,4.7929366e-14
808,-1.0212475e-15
809,1.5047698e-16
810,1.9625955e-16
811,-1.0819079e-14
812,7.0336735e-14
813,2.2001143
814,-1.1866939e-15
815,2.0896536e-15
816,2.750143
817,1.0637294e-14
818,1.4054628e-15
819,0.9900514
820,8.0032616e-17
821,0.55002856
822,1.7600915
823,-2.2029516e-15
824,1.1000571
825,3.9602056
826,3.3001714
827,3.0496536e-15
828,-2.8754018e-15
