,0
1484,4.000355602329364e-12
1485,4.007461029686965e-12
1487,4.000355602329364e-12
1488,4.007461029686965e-12
1489,4.007461029686965e-12
1493,4.000355602329364e-12
1495,3.9968028886505635e-12
1498,4.000355602329364e-12
1499,4.000355602329364e-12
1500,4.000355602329364e-12
1501,4.000355602329364e-12
1502,4.000355602329364e-12
1503,3.993250174971763e-12
1504,4.000355602329364e-12
1505,4.000355602329364e-12
1506,3.9968028886505635e-12
1507,4.007461029686965e-12
1508,4.007461029686965e-12
1509,4.007461029686965e-12
1511,4.000355602329364e-12
1514,4.000355602329364e-12
1515,4.007461029686965e-12
1516,4.000355602329364e-12
1517,4.000355602329364e-12
1518,4.000355602329364e-12
1519,4.000355602329364e-12
1520,4.000355602329364e-12
1521,4.000355602329364e-12
1522,4.000355602329364e-12
1523,4.000355602329364e-12
1524,4.007461029686965e-12
1527,4.000355602329364e-12
1530,4.000355602329364e-12
1531,4.000355602329364e-12
1532,3.9968028886505635e-12
1533,4.000355602329364e-12
1534,4.000355602329364e-12
1535,3.9968028886505635e-12
1536,3.993250174971763e-12
1537,4.000355602329364e-12
1539,4.000355602329364e-12
1540,4.000355602329364e-12
1541,4.007461029686965e-12
1542,4.0039083160081645e-12
1543,4.000355602329364e-12
1544,4.000355602329364e-12
1546,4.000355602329364e-12
1547,4.0039083160081645e-12
1548,4.000355602329364e-12
1549,3.9968028886505635e-12
1552,4.000355602329364e-12
1553,3.9968028886505635e-12
1554,3.9968028886505635e-12
1555,4.000355602329364e-12
1556,4.007461029686965e-12
1559,4.000355602329364e-12
1561,4.000355602329364e-12
1562,4.0039083160081645e-12
1563,4.000355602329364e-12
1565,4.000355602329364e-12
1566,3.993250174971763e-12
1567,4.0039083160081645e-12
1569,4.000355602329364e-12
1570,4.000355602329364e-12
1571,4.000355602329364e-12
1572,4.000355602329364e-12
1573,3.9968028886505635e-12
1575,4.000355602329364e-12
1576,4.000355602329364e-12
1578,4.000355602329364e-12
1579,4.000355602329364e-12
1581,3.993250174971763e-12
1582,4.000355602329364e-12
1583,4.000355602329364e-12
1584,4.0039083160081645e-12
1585,4.007461029686965e-12
1586,4.000355602329364e-12
1588,3.993250174971763e-12
1589,4.000355602329364e-12
1590,4.000355602329364e-12
1593,4.000355602329364e-12
1594,4.000355602329364e-12
1598,3.993250174971763e-12
1600,4.000355602329364e-12
1601,4.000355602329364e-12
1605,4.000355602329364e-12
1606,4.000355602329364e-12
1608,4.000355602329364e-12
1610,3.993250174971763e-12
1611,4.000355602329364e-12
1612,4.000355602329364e-12
1613,4.000355602329364e-12
1614,4.000355602329364e-12
1615,4.000355602329364e-12
1616,4.0039083160081645e-12
1617,4.000355602329364e-12
1620,4.000355602329364e-12
1621,4.000355602329364e-12
1622,4.000355602329364e-12
1623,4.000355602329364e-12
1624,4.000355602329364e-12
1625,3.9968028886505635e-12
1627,4.000355602329364e-12
1630,4.000355602329364e-12
1632,3.993250174971763e-12
1633,3.993250174971763e-12
1636,4.000355602329364e-12
1637,4.007461029686965e-12
1638,4.0039083160081645e-12
1639,4.000355602329364e-12
1640,4.000355602329364e-12
1641,4.000355602329364e-12
1642,4.000355602329364e-12
1644,3.9968028886505635e-12
1645,4.000355602329364e-12
1647,4.000355602329364e-12
1650,4.000355602329364e-12
1651,3.9968028886505635e-12
1653,4.000355602329364e-12
1655,4.000355602329364e-12
1656,4.000355602329364e-12
1657,4.000355602329364e-12
1658,4.000355602329364e-12
1659,3.993250174971763e-12
1660,4.000355602329364e-12
1661,4.000355602329364e-12
1662,4.007461029686965e-12
1663,3.993250174971763e-12
1664,4.000355602329364e-12
1665,4.000355602329364e-12
1668,4.000355602329364e-12
1669,3.9968028886505635e-12
1670,3.993250174971763e-12
1671,4.000355602329364e-12
1672,4.000355602329364e-12
1673,4.000355602329364e-12
1674,4.000355602329364e-12
1675,4.000355602329364e-12
1677,4.000355602329364e-12
1678,3.993250174971763e-12
1681,4.000355602329364e-12
1682,4.000355602329364e-12
1683,4.000355602329364e-12
1684,4.000355602329364e-12
1685,4.000355602329364e-12
1686,4.0039083160081645e-12
1688,4.000355602329364e-12
1689,4.000355602329364e-12
1690,4.000355602329364e-12
1691,4.000355602329364e-12
1693,4.000355602329364e-12
1695,3.9968028886505635e-12
1698,4.007461029686965e-12
1701,4.007461029686965e-12
1702,4.0039083160081645e-12
1703,4.007461029686965e-12
1707,4.000355602329364e-12
1708,4.000355602329364e-12
1710,4.000355602329364e-12
1712,4.000355602329364e-12
1716,4.000355602329364e-12
1717,4.000355602329364e-12
1718,4.007461029686965e-12
1719,4.000355602329364e-12
1721,4.000355602329364e-12
1723,4.007461029686965e-12
1726,4.0039083160081645e-12
1728,4.000355602329364e-12
1729,4.000355602329364e-12
1730,4.000355602329364e-12
1731,4.007461029686965e-12
1732,4.007461029686965e-12
1733,4.000355602329364e-12
1734,4.007461029686965e-12
1736,4.000355602329364e-12
1737,3.993250174971763e-12
1738,4.007461029686965e-12
1739,4.000355602329364e-12
1741,3.9968028886505635e-12
1742,4.000355602329364e-12
1744,4.000355602329364e-12
1745,4.000355602329364e-12
1747,4.007461029686965e-12
1748,4.000355602329364e-12
1749,4.000355602329364e-12
1752,4.000355602329364e-12
1753,3.993250174971763e-12
1754,4.0039083160081645e-12
1756,4.000355602329364e-12
1757,4.000355602329364e-12
1758,4.000355602329364e-12
1759,4.000355602329364e-12
1761,4.000355602329364e-12
1763,4.007461029686965e-12
1764,4.000355602329364e-12
1766,4.000355602329364e-12
1767,4.000355602329364e-12
1769,4.007461029686965e-12
1771,4.000355602329364e-12
1772,4.000355602329364e-12
1773,4.000355602329364e-12
1775,4.000355602329364e-12
1776,4.000355602329364e-12
1778,4.007461029686965e-12
1779,4.0039083160081645e-12
1784,3.993250174971763e-12
1785,3.993250174971763e-12
1788,4.000355602329364e-12
1789,3.993250174971763e-12
1792,4.000355602329364e-12
1793,4.000355602329364e-12
1795,4.007461029686965e-12
1798,4.000355602329364e-12
1800,4.000355602329364e-12
1801,4.000355602329364e-12
1802,4.007461029686965e-12
1803,3.9968028886505635e-12
1804,4.000355602329364e-12
1806,4.007461029686965e-12
1807,3.993250174971763e-12
1809,4.007461029686965e-12
1811,4.000355602329364e-12
1812,4.000355602329364e-12
1813,4.000355602329364e-12
1816,4.000355602329364e-12
1818,4.0039083160081645e-12
1820,4.000355602329364e-12
1824,4.000355602329364e-12
1827,4.007461029686965e-12
1828,4.000355602329364e-12
1829,4.000355602329364e-12
1831,4.000355602329364e-12
1832,4.000355602329364e-12
1833,4.000355602329364e-12
1834,3.993250174971763e-12
1835,4.000355602329364e-12
1836,4.0039083160081645e-12
1838,4.000355602329364e-12
1839,3.9968028886505635e-12
1842,4.000355602329364e-12
1843,4.000355602329364e-12
1844,4.000355602329364e-12
1847,4.000355602329364e-12
1848,4.000355602329364e-12
1849,4.000355602329364e-12
1852,4.007461029686965e-12
1853,4.000355602329364e-12
1854,3.993250174971763e-12
1855,4.000355602329364e-12
1857,4.000355602329364e-12
1858,4.007461029686965e-12
1859,4.000355602329364e-12
1860,4.000355602329364e-12
1861,3.9968028886505635e-12
1862,4.000355602329364e-12
1863,4.000355602329364e-12
1865,4.0039083160081645e-12
1869,4.000355602329364e-12
1870,4.0039083160081645e-12
1871,4.000355602329364e-12
1872,4.000355602329364e-12
1873,4.000355602329364e-12
1874,3.993250174971763e-12
1875,4.007461029686965e-12
1876,4.0039083160081645e-12
1877,4.000355602329364e-12
1878,4.000355602329364e-12
1879,3.9968028886505635e-12
1880,4.000355602329364e-12
1881,4.000355602329364e-12
1882,4.0039083160081645e-12
1885,4.000355602329364e-12
1886,4.000355602329364e-12
1889,4.000355602329364e-12
1890,4.0039083160081645e-12
1891,4.000355602329364e-12
1892,3.993250174971763e-12
1893,4.000355602329364e-12
1894,4.000355602329364e-12
1895,4.000355602329364e-12
1897,4.000355602329364e-12
1898,4.000355602329364e-12
1901,4.000355602329364e-12
1902,4.007461029686965e-12
1903,4.000355602329364e-12
1905,4.000355602329364e-12
1906,4.0039083160081645e-12
1907,3.9968028886505635e-12
1908,4.000355602329364e-12
1909,3.993250174971763e-12
1911,4.000355602329364e-12
1913,4.000355602329364e-12
1914,4.000355602329364e-12
1915,4.000355602329364e-12
1916,4.000355602329364e-12
1918,4.000355602329364e-12
1919,4.000355602329364e-12
1920,4.000355602329364e-12
1921,4.000355602329364e-12
1923,4.000355602329364e-12
1924,4.000355602329364e-12
1925,4.007461029686965e-12
1926,4.000355602329364e-12
1927,4.000355602329364e-12
1928,4.000355602329364e-12
1929,4.000355602329364e-12
1930,4.000355602329364e-12
1932,4.000355602329364e-12
1934,4.007461029686965e-12
1935,4.000355602329364e-12
1936,4.000355602329364e-12
1937,4.000355602329364e-12
1938,4.000355602329364e-12
1939,3.993250174971763e-12
1940,3.993250174971763e-12
1942,3.9968028886505635e-12
1943,4.000355602329364e-12
1944,4.007461029686965e-12
1946,4.000355602329364e-12
1947,4.000355602329364e-12
1949,4.000355602329364e-12
1950,4.000355602329364e-12
1951,4.000355602329364e-12
1953,4.000355602329364e-12
1954,4.000355602329364e-12
1956,4.000355602329364e-12
1957,4.000355602329364e-12
1959,4.000355602329364e-12
1961,3.993250174971763e-12
1962,4.0039083160081645e-12
1963,4.000355602329364e-12
1964,3.9968028886505635e-12
1965,4.0039083160081645e-12
1966,4.007461029686965e-12
1968,3.993250174971763e-12
1970,4.000355602329364e-12
1971,4.000355602329364e-12
1972,4.000355602329364e-12
1973,4.000355602329364e-12
1975,4.000355602329364e-12
1976,4.000355602329364e-12
1977,4.000355602329364e-12
1978,4.0039083160081645e-12
1979,4.000355602329364e-12
1980,4.000355602329364e-12
1983,4.000355602329364e-12
1984,4.000355602329364e-12
1985,4.000355602329364e-12
1987,3.993250174971763e-12
1989,3.993250174971763e-12
1990,3.9968028886505635e-12
1991,4.000355602329364e-12
1992,3.993250174971763e-12
1993,4.000355602329364e-12
1994,4.000355602329364e-12
1996,4.000355602329364e-12
1997,4.007461029686965e-12
1999,4.000355602329364e-12
2001,4.000355602329364e-12
2002,4.007461029686965e-12
2003,3.993250174971763e-12
2005,4.000355602329364e-12
2006,4.0039083160081645e-12
2008,4.000355602329364e-12
2011,3.993250174971763e-12
2014,4.000355602329364e-12
2018,4.007461029686965e-12
2019,4.000355602329364e-12
2020,4.000355602329364e-12
2021,4.0039083160081645e-12
2022,4.0039083160081645e-12
2024,3.9968028886505635e-12
2025,3.9968028886505635e-12
2026,4.000355602329364e-12
2027,4.000355602329364e-12
2028,4.000355602329364e-12
2030,4.007461029686965e-12
2031,3.993250174971763e-12
2032,4.000355602329364e-12
2033,4.000355602329364e-12
2036,4.000355602329364e-12
2038,4.0039083160081645e-12
2041,4.000355602329364e-12
2042,4.000355602329364e-12
2043,4.000355602329364e-12
2045,4.0039083160081645e-12
2046,4.000355602329364e-12
2049,4.000355602329364e-12
2050,3.9968028886505635e-12
2051,4.000355602329364e-12
2052,4.000355602329364e-12
2053,4.000355602329364e-12
2054,4.000355602329364e-12
2055,4.000355602329364e-12
2056,3.993250174971763e-12
2057,4.000355602329364e-12
2059,4.000355602329364e-12
2060,4.000355602329364e-12
2062,3.950617610826157e-12
2064,4.000355602329364e-12
2065,4.000355602329364e-12
2066,3.993250174971763e-12
2068,4.000355602329364e-12
2069,4.000355602329364e-12
2073,4.007461029686965e-12
2074,4.0039083160081645e-12
2076,4.000355602329364e-12
2077,4.000355602329364e-12
2078,4.000355602329364e-12
2079,4.000355602329364e-12
2080,4.000355602329364e-12
2081,4.000355602329364e-12
2082,4.000355602329364e-12
2086,4.0039083160081645e-12
2087,4.000355602329364e-12
2089,4.000355602329364e-12
2090,4.000355602329364e-12
2091,4.000355602329364e-12
2092,4.007461029686965e-12
2093,4.000355602329364e-12
2094,4.000355602329364e-12
2097,4.000355602329364e-12
2098,4.000355602329364e-12
2099,4.000355602329364e-12
2100,4.007461029686965e-12
2101,3.993250174971763e-12
2103,4.000355602329364e-12
2104,4.000355602329364e-12
2106,4.000355602329364e-12
2107,4.000355602329364e-12
2108,4.007461029686965e-12
2109,3.9968028886505635e-12
2110,4.000355602329364e-12
2113,4.0039083160081645e-12
2114,4.000355602329364e-12
2115,4.000355602329364e-12
2116,4.000355602329364e-12
2117,4.007461029686965e-12
2118,4.007461029686965e-12
2119,3.993250174971763e-12
2120,4.000355602329364e-12
2122,3.993250174971763e-12
2123,3.993250174971763e-12
2125,4.000355602329364e-12
2126,4.000355602329364e-12
2130,4.000355602329364e-12
2131,4.000355602329364e-12
2132,4.000355602329364e-12
2133,4.000355602329364e-12
2134,4.000355602329364e-12
2135,4.007461029686965e-12
2137,4.000355602329364e-12
2138,4.000355602329364e-12
2139,4.000355602329364e-12
2140,4.000355602329364e-12
2141,3.9968028886505635e-12
2144,3.993250174971763e-12
2145,4.000355602329364e-12
2146,3.993250174971763e-12
2148,4.000355602329364e-12
2149,4.000355602329364e-12
2150,4.0039083160081645e-12
2152,4.000355602329364e-12
2155,4.000355602329364e-12
2157,4.000355602329364e-12
2159,4.000355602329364e-12
2160,4.000355602329364e-12
2161,4.000355602329364e-12
2162,3.993250174971763e-12
2163,4.000355602329364e-12
2164,4.000355602329364e-12
2165,4.000355602329364e-12
2166,4.000355602329364e-12
2168,3.993250174971763e-12
2169,4.000355602329364e-12
2170,4.000355602329364e-12
2171,4.000355602329364e-12
2172,4.000355602329364e-12
2173,4.000355602329364e-12
2174,4.000355602329364e-12
2175,4.007461029686965e-12
2176,4.000355602329364e-12
2177,3.993250174971763e-12
2180,4.007461029686965e-12
2181,4.000355602329364e-12
2182,4.0039083160081645e-12
2184,4.000355602329364e-12
2185,4.000355602329364e-12
2187,4.000355602329364e-12
2189,4.000355602329364e-12
2190,4.0039083160081645e-12
2191,3.993250174971763e-12
2192,4.000355602329364e-12
2193,4.000355602329364e-12
2194,4.000355602329364e-12
2195,4.000355602329364e-12
2196,4.000355602329364e-12
2197,4.000355602329364e-12
2198,3.993250174971763e-12
2199,4.000355602329364e-12
2200,4.000355602329364e-12
2202,4.0039083160081645e-12
2203,4.000355602329364e-12
2204,4.000355602329364e-12
2205,4.000355602329364e-12
2206,4.000355602329364e-12
2207,4.000355602329364e-12
2208,4.000355602329364e-12
2211,4.007461029686965e-12
2212,4.007461029686965e-12
2215,4.000355602329364e-12
2216,4.000355602329364e-12
2218,4.0039083160081645e-12
2219,4.0039083160081645e-12
2220,4.000355602329364e-12
2222,3.9968028886505635e-12
2225,4.0039083160081645e-12
2227,4.000355602329364e-12
2229,4.000355602329364e-12
2231,4.000355602329364e-12
2233,4.000355602329364e-12
2234,3.993250174971763e-12
2235,4.0039083160081645e-12
2236,4.000355602329364e-12
2237,4.000355602329364e-12
2238,4.000355602329364e-12
2239,4.007461029686965e-12
2240,4.007461029686965e-12
2241,4.000355602329364e-12
2242,3.993250174971763e-12
2243,4.000355602329364e-12
2245,4.000355602329364e-12
2246,4.000355602329364e-12
2249,4.000355602329364e-12
2250,4.000355602329364e-12
2252,4.000355602329364e-12
2255,4.007461029686965e-12
2256,4.000355602329364e-12
2257,4.0039083160081645e-12
2258,4.000355602329364e-12
2259,4.007461029686965e-12
2260,4.000355602329364e-12
2261,4.000355602329364e-12
2262,4.000355602329364e-12
2263,4.000355602329364e-12
2265,4.000355602329364e-12
2266,4.007461029686965e-12
2267,4.000355602329364e-12
2268,4.000355602329364e-12
2269,4.000355602329364e-12
2270,4.000355602329364e-12
2274,4.000355602329364e-12
2275,4.000355602329364e-12
2277,3.993250174971763e-12
2279,4.000355602329364e-12
2280,4.000355602329364e-12
2281,4.007461029686965e-12
2282,4.000355602329364e-12
2284,4.007461029686965e-12
2286,4.000355602329364e-12
2287,4.000355602329364e-12
2290,3.9968028886505635e-12
2292,3.9968028886505635e-12
2293,4.000355602329364e-12
2294,4.000355602329364e-12
2295,4.000355602329364e-12
2296,4.000355602329364e-12
2297,4.000355602329364e-12
2298,4.000355602329364e-12
2299,4.000355602329364e-12
2300,4.000355602329364e-12
2301,4.000355602329364e-12
2303,4.000355602329364e-12
2304,4.0039083160081645e-12
2305,4.007461029686965e-12
2308,4.000355602329364e-12
2309,4.000355602329364e-12
2311,4.000355602329364e-12
2312,3.9968028886505635e-12
2313,4.000355602329364e-12
2315,4.000355602329364e-12
2316,4.007461029686965e-12
2317,4.000355602329364e-12
2319,4.007461029686965e-12
2320,4.000355602329364e-12
2321,4.000355602329364e-12
2323,4.000355602329364e-12
2325,4.000355602329364e-12
2327,4.000355602329364e-12
2329,3.993250174971763e-12
2330,4.000355602329364e-12
2331,4.000355602329364e-12
2333,3.993250174971763e-12
2334,4.000355602329364e-12
2335,4.0039083160081645e-12
2336,3.9968028886505635e-12
2337,4.0039083160081645e-12
2338,4.000355602329364e-12
2339,3.993250174971763e-12
2340,4.000355602329364e-12
2341,4.0039083160081645e-12
2342,4.000355602329364e-12
2343,4.007461029686965e-12
2344,4.000355602329364e-12
2346,4.000355602329364e-12
2348,4.000355602329364e-12
2349,4.000355602329364e-12
2350,4.007461029686965e-12
2351,4.000355602329364e-12
2352,4.000355602329364e-12
2354,3.9968028886505635e-12
2355,4.000355602329364e-12
2356,4.000355602329364e-12
2357,4.000355602329364e-12
2359,4.000355602329364e-12
2360,4.000355602329364e-12
2361,4.000355602329364e-12
2362,4.000355602329364e-12
2363,4.000355602329364e-12
2364,4.000355602329364e-12
2365,4.000355602329364e-12
2366,4.000355602329364e-12
2367,4.000355602329364e-12
2368,4.000355602329364e-12
2369,4.000355602329364e-12
2370,4.000355602329364e-12
2371,4.000355602329364e-12
2372,4.000355602329364e-12
2374,4.000355602329364e-12
2375,4.000355602329364e-12
2376,4.000355602329364e-12
2377,4.000355602329364e-12
2378,4.007461029686965e-12
2379,4.000355602329364e-12
2380,4.000355602329364e-12
2383,4.000355602329364e-12
2384,4.000355602329364e-12
2386,4.000355602329364e-12
2387,4.000355602329364e-12
2388,4.0039083160081645e-12
2390,4.000355602329364e-12
2391,3.993250174971763e-12
2393,4.0039083160081645e-12
2394,4.000355602329364e-12
2395,4.000355602329364e-12
2396,4.000355602329364e-12
2397,3.993250174971763e-12
2398,3.993250174971763e-12
2401,4.000355602329364e-12
2402,4.000355602329364e-12
2403,4.000355602329364e-12
2404,4.000355602329364e-12
2405,3.993250174971763e-12
2406,4.000355602329364e-12
2408,4.000355602329364e-12
2410,4.000355602329364e-12
2411,4.007461029686965e-12
2412,4.000355602329364e-12
2415,4.000355602329364e-12
2417,4.000355602329364e-12
2418,4.000355602329364e-12
2420,4.007461029686965e-12
2421,4.000355602329364e-12
2422,4.000355602329364e-12
2423,4.000355602329364e-12
2424,4.000355602329364e-12
2425,4.000355602329364e-12
2426,4.000355602329364e-12
2427,4.000355602329364e-12
2428,3.993250174971763e-12
2429,4.000355602329364e-12
2430,4.000355602329364e-12
2431,4.000355602329364e-12
2432,4.0039083160081645e-12
2433,4.000355602329364e-12
2434,4.000355602329364e-12
2435,4.000355602329364e-12
2436,3.993250174971763e-12
2438,4.000355602329364e-12
2439,4.000355602329364e-12
2440,4.0039083160081645e-12
2444,4.000355602329364e-12
2445,4.000355602329364e-12
2447,4.000355602329364e-12
2449,4.000355602329364e-12
2450,4.0039083160081645e-12
2452,3.993250174971763e-12
2453,4.000355602329364e-12
2454,4.007461029686965e-12
2455,4.000355602329364e-12
2456,4.000355602329364e-12
2457,4.000355602329364e-12
2458,4.000355602329364e-12
2461,4.000355602329364e-12
2463,4.000355602329364e-12
2465,4.000355602329364e-12
2466,4.000355602329364e-12
2467,4.000355602329364e-12
2468,4.000355602329364e-12
2470,4.0039083160081645e-12
2471,4.000355602329364e-12
2473,4.0039083160081645e-12
2474,4.000355602329364e-12
2475,4.000355602329364e-12
2476,3.993250174971763e-12
2477,4.000355602329364e-12
2478,3.993250174971763e-12
2479,4.000355602329364e-12
2480,4.000355602329364e-12
2481,4.000355602329364e-12
2482,4.007461029686965e-12
2483,4.000355602329364e-12
2484,4.007461029686965e-12
2485,4.000355602329364e-12
2486,4.007461029686965e-12
2488,4.000355602329364e-12
2489,4.000355602329364e-12
2490,4.000355602329364e-12
2491,4.000355602329364e-12
2492,4.000355602329364e-12
2495,4.0039083160081645e-12
2496,4.007461029686965e-12
2497,4.000355602329364e-12
2498,4.007461029686965e-12
2500,4.000355602329364e-12
2502,4.000355602329364e-12
2503,3.993250174971763e-12
2504,4.000355602329364e-12
2505,4.0039083160081645e-12
2506,4.007461029686965e-12
2508,4.000355602329364e-12
2510,4.000355602329364e-12
2511,4.007461029686965e-12
2513,4.0039083160081645e-12
2514,4.000355602329364e-12
2516,4.0039083160081645e-12
2518,4.000355602329364e-12
2519,4.007461029686965e-12
2520,4.007461029686965e-12
2522,3.9968028886505635e-12
2523,4.0039083160081645e-12
2525,3.993250174971763e-12
2526,4.000355602329364e-12
2528,4.000355602329364e-12
2532,4.000355602329364e-12
2533,4.000355602329364e-12
2534,4.007461029686965e-12
2536,4.0039083160081645e-12
2538,4.000355602329364e-12
2539,4.007461029686965e-12
2541,4.000355602329364e-12
2544,4.000355602329364e-12
2545,4.000355602329364e-12
2546,4.000355602329364e-12
2547,4.000355602329364e-12
2548,4.000355602329364e-12
2549,4.000355602329364e-12
2551,4.000355602329364e-12
2553,4.0039083160081645e-12
2554,4.000355602329364e-12
2555,4.000355602329364e-12
2556,4.000355602329364e-12
2557,4.000355602329364e-12
2558,3.9968028886505635e-12
2559,4.000355602329364e-12
2560,4.000355602329364e-12
2561,3.993250174971763e-12
2562,4.000355602329364e-12
2563,3.9968028886505635e-12
2564,3.993250174971763e-12
2565,4.000355602329364e-12
2569,3.9968028886505635e-12
2571,3.993250174971763e-12
2577,3.9968028886505635e-12
2578,4.000355602329364e-12
2583,4.000355602329364e-12
2584,4.007461029686965e-12
2585,4.000355602329364e-12
2586,4.000355602329364e-12
2589,4.000355602329364e-12
2592,4.000355602329364e-12
2593,4.000355602329364e-12
2594,3.993250174971763e-12
2595,4.000355602329364e-12
2596,4.000355602329364e-12
2597,4.000355602329364e-12
2599,3.9968028886505635e-12
2601,4.000355602329364e-12
2603,4.000355602329364e-12
2604,4.000355602329364e-12
2605,4.000355602329364e-12
2607,3.993250174971763e-12
2608,4.000355602329364e-12
2610,4.000355602329364e-12
2611,4.007461029686965e-12
2612,4.007461029686965e-12
2614,3.993250174971763e-12
2615,4.000355602329364e-12
2616,4.000355602329364e-12
2617,4.000355602329364e-12
2618,4.000355602329364e-12
2619,4.000355602329364e-12
2620,4.007461029686965e-12
2621,4.000355602329364e-12
2622,3.9968028886505635e-12
2624,4.000355602329364e-12
2626,4.007461029686965e-12
2627,4.000355602329364e-12
2628,4.000355602329364e-12
2629,4.000355602329364e-12
2630,4.007461029686965e-12
2631,4.000355602329364e-12
2632,4.007461029686965e-12
2634,4.000355602329364e-12
2636,4.007461029686965e-12
2637,3.9968028886505635e-12
2638,4.007461029686965e-12
2639,4.000355602329364e-12
2640,4.000355602329364e-12
2642,4.000355602329364e-12
2643,4.0039083160081645e-12
2644,4.007461029686965e-12
2645,3.993250174971763e-12
2647,4.000355602329364e-12
2649,4.000355602329364e-12
2650,4.007461029686965e-12
2652,4.000355602329364e-12
2654,4.000355602329364e-12
2655,4.000355602329364e-12
2656,4.000355602329364e-12
2657,3.993250174971763e-12
2659,4.000355602329364e-12
2660,4.0039083160081645e-12
2662,3.9968028886505635e-12
2663,4.000355602329364e-12
2664,4.000355602329364e-12
2665,4.000355602329364e-12
2666,4.000355602329364e-12
2667,4.000355602329364e-12
2668,4.000355602329364e-12
2669,4.000355602329364e-12
2671,4.000355602329364e-12
2673,4.000355602329364e-12
2674,4.000355602329364e-12
2677,4.007461029686965e-12
2679,4.000355602329364e-12
2680,4.000355602329364e-12
2681,4.000355602329364e-12
2682,3.993250174971763e-12
2683,4.000355602329364e-12
2684,4.000355602329364e-12
2687,4.000355602329364e-12
2688,4.000355602329364e-12
2689,4.000355602329364e-12
2693,4.000355602329364e-12
2694,4.000355602329364e-12
2695,4.000355602329364e-12
2696,3.9968028886505635e-12
2697,4.000355602329364e-12
2698,4.000355602329364e-12
2699,4.000355602329364e-12
2700,4.000355602329364e-12
2702,4.007461029686965e-12
2703,4.000355602329364e-12
2704,4.000355602329364e-12
2705,4.000355602329364e-12
2706,3.9968028886505635e-12
2709,4.0039083160081645e-12
2710,4.000355602329364e-12
2711,4.000355602329364e-12
2713,4.000355602329364e-12
2715,4.000355602329364e-12
2718,4.000355602329364e-12
2719,3.993250174971763e-12
2720,4.007461029686965e-12
2721,4.000355602329364e-12
2722,4.000355602329364e-12
2723,4.000355602329364e-12
2725,4.000355602329364e-12
2728,4.000355602329364e-12
2729,4.000355602329364e-12
2730,3.993250174971763e-12
2731,4.000355602329364e-12
2732,4.007461029686965e-12
2733,4.000355602329364e-12
2734,4.000355602329364e-12
2735,4.000355602329364e-12
2737,4.000355602329364e-12
2738,4.000355602329364e-12
2740,3.9968028886505635e-12
2741,3.993250174971763e-12
2742,4.000355602329364e-12
2743,4.000355602329364e-12
2744,4.000355602329364e-12
2745,4.0039083160081645e-12
2746,4.000355602329364e-12
2747,4.000355602329364e-12
2754,3.9968028886505635e-12
2755,3.993250174971763e-12
2756,4.000355602329364e-12
2757,4.000355602329364e-12
2758,3.9968028886505635e-12
2759,4.000355602329364e-12
2760,4.000355602329364e-12
2761,3.9968028886505635e-12
2762,4.007461029686965e-12
2768,4.000355602329364e-12
2770,4.000355602329364e-12
2771,4.000355602329364e-12
2772,3.9968028886505635e-12
2773,4.000355602329364e-12
2774,4.000355602329364e-12
2779,4.000355602329364e-12
2781,4.000355602329364e-12
2782,4.000355602329364e-12
2783,4.000355602329364e-12
2784,3.993250174971763e-12
2785,4.007461029686965e-12
2787,4.000355602329364e-12
2789,4.0039083160081645e-12
2790,4.000355602329364e-12
2791,4.000355602329364e-12
2792,4.000355602329364e-12
2796,4.000355602329364e-12
2797,4.000355602329364e-12
2798,4.000355602329364e-12
2799,4.000355602329364e-12
2801,4.000355602329364e-12
2803,4.007461029686965e-12
2805,4.000355602329364e-12
2806,4.000355602329364e-12
2808,4.000355602329364e-12
2809,4.000355602329364e-12
2815,4.000355602329364e-12
2816,4.007461029686965e-12
2817,3.993250174971763e-12
2818,3.993250174971763e-12
2819,4.000355602329364e-12
2820,4.000355602329364e-12
2821,4.000355602329364e-12
2822,4.000355602329364e-12
2823,4.000355602329364e-12
2824,4.000355602329364e-12
2825,3.993250174971763e-12
2828,4.000355602329364e-12
2829,4.000355602329364e-12
2830,4.007461029686965e-12
2831,4.000355602329364e-12
2832,4.000355602329364e-12
2833,4.0039083160081645e-12
2834,4.000355602329364e-12
2835,4.000355602329364e-12
2836,4.000355602329364e-12
2837,4.000355602329364e-12
2838,4.007461029686965e-12
2839,3.9968028886505635e-12
2840,4.000355602329364e-12
2842,4.000355602329364e-12
2844,3.993250174971763e-12
2846,4.000355602329364e-12
2850,3.993250174971763e-12
2852,4.000355602329364e-12
2853,4.000355602329364e-12
2854,4.000355602329364e-12
2855,3.993250174971763e-12
2856,4.000355602329364e-12
2859,4.007461029686965e-12
2860,4.000355602329364e-12
2861,4.000355602329364e-12
2866,4.000355602329364e-12
2867,4.007461029686965e-12
2868,4.000355602329364e-12
2869,4.000355602329364e-12
2870,4.000355602329364e-12
2872,4.0039083160081645e-12
2875,4.000355602329364e-12
2876,4.000355602329364e-12
2877,4.000355602329364e-12
2880,4.000355602329364e-12
2881,4.000355602329364e-12
2885,4.007461029686965e-12
2886,4.000355602329364e-12
2888,4.000355602329364e-12
2889,4.000355602329364e-12
2890,4.000355602329364e-12
2891,4.000355602329364e-12
2893,4.000355602329364e-12
2895,4.000355602329364e-12
2896,4.000355602329364e-12
2897,4.007461029686965e-12
2898,3.993250174971763e-12
